0.023219954,-220
0.026122448,-220
0.029024942,-220
0.031927436,-220
0.034829931,-220
0.037732425,-220
0.040634919,-220
0.043537414,-220
0.046439908,-220
0.049342402,-220
0.052244897,-220
0.055147391,-220
0.058049885,-220
0.060952380,-220
0.063854874,-220
0.066757368,-220
0.069659863,-220
0.072562357,-220
0.075464851,-220
0.078367346,-220
0.081269840,-220
0.084172334,-220
0.087074829,-220
0.089977323,-220
0.092879817,-220
0.095782312,-220
0.098684806,-220
0.101587300,-220
0.104489795,-220
0.107392289,-220
0.110294783,-220
0.113197278,-220
0.116099772,-220
0.119002266,-220
0.121904761,-220
0.124807255,-220
0.127709749,-220
0.130612244,-220
0.133514738,-220
0.136417232,-220
0.139319727,-220
0.142222221,-220
0.145124715,-220
0.148027210,-220
0.150929704,-220
0.153832198,-220
0.156734693,-220
0.159637187,-220
0.162539681,-220
0.165442176,-220
0.168344670,-220
0.171247164,-220
0.174149659,-220
0.177052153,-220
0.179954647,-220
0.182857142,-220
0.185759636,-220
0.188662130,-220
0.191564625,-220
0.194467119,-220
0.197369613,-220
0.200272108,-220
0.203174602,-220
0.206077096,-220
0.208979591,-220
0.211882085,-220
0.214784579,-220
0.217687074,-220
0.220589568,-220
0.223492062,-220
0.226394557,-220
0.229297051,-220
0.232199545,-220
0.235102040,-220
0.238004534,-220
0.240907028,-220
0.243809523,-220
0.246712017,-220
0.249614511,-220
0.252517006,-220
0.255419500,-220
0.258321994,-220
0.261224489,-220
0.264126983,-220
0.267029477,-220
0.269931972,-220
0.272834466,-220
0.275736960,-220
0.278639455,-220
0.281541949,-220
0.284444443,-220
0.287346938,-220
0.290249432,-220
0.293151926,-220
0.296054421,-220
0.298956915,-220
0.301859409,-220
0.304761904,-220
0.307664398,-220
0.310566892,-220
0.313469387,-220
0.316371881,-220
0.319274375,-220
0.322176870,-220
0.325079364,-220
0.327981858,-220
0.330884353,-220
0.333786847,-220
0.336689341,-220
0.339591836,-220
0.342494330,-220
0.345396824,-220
0.348299319,-220
0.351201813,-220
0.354104307,-220
0.357006802,-220
0.359909296,-220
0.362811790,-220
0.365714285,-220
0.368616779,-220
0.371519273,-220
0.374421768,-220
0.377324262,-220
0.380226756,-220
0.383129251,-220
0.386031745,-220
0.388934239,-220
0.391836734,-220
0.394739228,-220
0.397641722,-220
0.400544217,-220
0.403446711,-220
0.406349205,-220
0.409251700,-220
0.412154194,-220
0.415056688,-220
0.417959183,-220
0.420861677,-220
0.423764171,-220
0.426666666,-220
0.429569160,-220
0.432471654,-220
0.435374149,-220
0.438276643,-220
0.441179137,-220
0.444081632,-220
0.446984126,-220
0.449886620,-220
0.452789114,-220
0.455691609,-220
0.458594103,-220
0.461496597,-220
0.464399092,-220
0.467301586,-220
0.470204080,-220
0.473106575,-220
0.476009069,-220
0.478911563,-220
0.481814058,-220
0.484716552,-220
0.487619046,-220
0.490521541,-220
0.493424035,-220
0.496326529,-220
0.499229024,-220
0.502131518,-220
0.505034012,-220
0.507936507,-220
0.510839001,-220
0.513741495,-220
0.516643990,-220
0.519546484,-220
0.522448978,-220
0.525351473,-220
0.528253967,-220
0.531156461,-220
0.534058956,-220
0.536961450,-220
0.539863944,-220
0.542766439,-220
0.545668933,-220
0.548571427,-220
0.551473922,-220
0.554376416,-220
0.557278910,-220
0.560181405,-220
0.563083899,-220
0.565986393,-220
0.568888888,-220
0.571791382,-220
0.574693876,-220
0.577596371,-220
0.580498865,-220
0.583401359,-220
0.586303854,-220
0.589206348,-220
0.592108842,-220
0.595011337,-220
0.597913831,-220
0.600816325,-220
0.603718820,-220
0.606621314,-220
0.609523808,-220
0.612426303,-220
0.615328797,-220
0.618231291,-220
0.621133786,-220
0.624036280,-220
0.626938774,-220
0.629841269,-220
0.632743763,-220
0.635646257,-220
0.638548752,-220
0.641451246,-220
0.644353740,-220
0.647256235,-220
0.650158729,-220
0.653061223,-220
0.655963718,-220
0.658866212,-220
0.661768706,-220
0.664671201,-220
0.667573695,-220
0.670476189,-220
0.673378684,-220
0.676281178,-220
0.679183672,-220
0.682086167,-220
0.684988661,-220
0.687891155,-220
0.690793650,-220
0.693696144,-220
0.696598638,-220
0.699501133,-220
0.702403627,-220
0.705306121,-220
0.708208616,-220
0.711111110,-220
0.714013604,-220
0.716916099,-220
0.719818593,-220
0.722721087,257.131
0.725623582,254.178
0.728526076,249.811
0.731428570,244.105
0.734331065,242.699
0.737233559,241.301
0.740136053,241.301
0.743038548,239.912
0.745941042,238.53
0.748843536,238.53
0.751746031,239.912
0.754648525,239.912
0.757551019,239.912
0.760453514,241.301
0.763356008,241.301
0.766258502,241.301
0.769160997,242.699
0.772063491,242.699
0.774965985,242.699
0.777868480,242.699
0.780770974,244.105
0.783673468,244.105
0.786575963,244.105
0.789478457,244.105
0.792380951,245.519
0.795283446,245.519
0.798185940,245.519
0.801088434,245.519
0.803990929,245.519
0.806893423,245.519
0.809795917,246.942
0.812698412,246.942
0.815600906,246.942
0.818503400,246.942
0.821405895,246.942
0.824308389,246.942
0.827210883,246.942
0.830113378,246.942
0.833015872,246.942
0.835918366,246.942
0.838820861,246.942
0.841723355,248.372
0.844625849,246.942
0.847528344,246.942
0.850430838,246.942
0.853333332,248.372
0.856235827,248.372
0.859138321,248.372
0.862040815,248.372
0.864943310,246.942
0.867845804,246.942
0.870748298,246.942
0.873650793,246.942
0.876553287,246.942
0.879455781,246.942
0.882358275,246.942
0.885260770,246.942
0.888163264,248.372
0.891065758,248.372
0.893968253,248.372
0.896870747,248.372
0.899773241,248.372
0.902675736,248.372
0.905578230,248.372
0.908480724,248.372
0.911383219,248.372
0.914285713,248.372
0.917188207,248.372
0.920090702,248.372
0.922993196,248.372
0.925895690,249.811
0.928798185,249.811
0.931700679,249.811
0.934603173,249.811
0.937505668,249.811
0.940408162,249.811
0.943310656,251.258
0.946213151,251.258
0.949115645,251.258
0.952018139,251.258
0.954920634,251.258
0.957823128,251.258
0.960725622,251.258
0.963628117,252.714
0.966530611,252.714
0.969433105,254.178
0.972335600,254.178
0.975238094,255.65
0.978140588,255.65
0.981043083,257.131
0.983945577,258.621
0.986848071,258.621
0.989750566,260.119
0.992653060,261.626
0.995555554,263.141
0.998458049,266.199
1.001360543,267.741
1.004263037,269.292
1.007165532,272.421
1.010068026,273.999
1.012970520,275.586
1.015873015,277.183
1.018775509,278.788
1.021678003,278.788
1.024580498,280.403
1.027482992,280.403
1.030385486,282.028
1.033287981,283.661
1.036190475,283.661
1.039092969,285.305
1.041995464,286.957
1.044897958,286.957
1.047800452,288.62
1.050702947,290.292
1.053605441,290.292
1.056507935,290.292
1.059410430,290.292
1.062312924,291.973
1.065215418,290.292
1.068117913,290.292
1.071020407,290.292
1.073922901,290.292
1.076825396,290.292
1.079727890,288.62
1.082630384,288.62
1.085532879,288.62
1.088435373,288.62
1.091337867,288.62
1.094240362,288.62
1.097142856,288.62
1.100045350,288.62
1.102947845,288.62
1.105850339,288.62
1.108752833,288.62
1.111655328,286.957
1.114557822,286.957
1.117460316,286.957
1.120362811,286.957
1.123265305,286.957
1.126167799,285.305
1.129070294,285.305
1.131972788,285.305
1.134875282,285.305
1.137777777,285.305
1.140680271,285.305
1.143582765,285.305
1.146485260,285.305
1.149387754,285.305
1.152290248,285.305
1.155192743,285.305
1.158095237,286.957
1.160997731,286.957
1.163900226,286.957
1.166802720,286.957
1.169705214,286.957
1.172607709,288.62
1.175510203,288.62
1.178412697,288.62
1.181315192,288.62
1.184217686,290.292
1.187120180,290.292
1.190022675,290.292
1.192925169,290.292
1.195827663,290.292
1.198730158,291.973
1.201632652,291.973
1.204535146,291.973
1.207437641,291.973
1.210340135,291.973
1.213242629,291.973
1.216145124,293.665
1.219047618,293.665
1.221950112,293.665
1.224852607,293.665
1.227755101,293.665
1.230657595,293.665
1.233560090,293.665
1.236462584,293.665
1.239365078,291.973
1.242267573,291.973
1.245170067,290.292
1.248072561,290.292
1.250975056,290.292
1.253877550,290.292
1.256780044,290.292
1.259682539,290.292
1.262585033,290.292
1.265487527,290.292
1.268390022,290.292
1.271292516,290.292
1.274195010,288.62
1.277097505,288.62
1.279999999,288.62
1.282902493,288.62
1.285804988,288.62
1.288707482,288.62
1.291609976,288.62
1.294512471,286.957
1.297414965,286.957
1.300317459,286.957
1.303219954,286.957
1.306122448,286.957
1.309024942,286.957
1.311927436,288.62
1.314829931,288.62
1.317732425,290.292
1.320634919,290.292
1.323537414,291.973
1.326439908,291.973
1.329342402,291.973
1.332244897,291.973
1.335147391,291.973
1.338049885,291.973
1.340952380,291.973
1.343854874,290.292
1.346757368,290.292
1.349659863,291.973
1.352562357,291.973
1.355464851,291.973
1.358367346,291.973
1.361269840,290.292
1.364172334,290.292
1.367074829,291.973
1.369977323,291.973
1.372879817,291.973
1.375782312,291.973
1.378684806,291.973
1.381587300,293.665
1.384489795,293.665
1.387392289,293.665
1.390294783,293.665
1.393197278,291.973
1.396099772,291.973
1.399002266,291.973
1.401904761,291.973
1.404807255,291.973
1.407709749,291.973
1.410612244,291.973
1.413514738,291.973
1.416417232,291.973
1.419319727,290.292
1.422222221,290.292
1.425124715,290.292
1.428027210,290.292
1.430929704,290.292
1.433832198,290.292
1.436734693,290.292
1.439637187,290.292
1.442539681,290.292
1.445442176,288.62
1.448344670,288.62
1.451247164,288.62
1.454149659,288.62
1.457052153,288.62
1.459954647,288.62
1.462857142,288.62
1.465759636,288.62
1.468662130,288.62
1.471564625,288.62
1.474467119,288.62
1.477369613,288.62
1.480272108,288.62
1.483174602,288.62
1.486077096,288.62
1.488979591,288.62
1.491882085,288.62
1.494784579,288.62
1.497687074,288.62
1.500589568,288.62
1.503492062,288.62
1.506394557,288.62
1.509297051,290.292
1.512199545,290.292
1.515102040,290.292
1.518004534,290.292
1.520907028,290.292
1.523809523,290.292
1.526712017,290.292
1.529614511,290.292
1.532517006,290.292
1.535419500,290.292
1.538321994,290.292
1.541224489,290.292
1.544126983,290.292
1.547029477,290.292
1.549931972,288.62
1.552834466,288.62
1.555736960,286.957
1.558639455,286.957
1.561541949,285.305
1.564444443,285.305
1.567346938,283.661
1.570249432,282.028
1.573151926,280.403
1.576054421,278.788
1.578956915,275.586
1.581859409,270.852
1.584761904,266.199
1.587664398,261.626
1.590566892,258.621
1.593469387,255.65
1.596371881,252.714
1.599274375,251.258
1.602176870,246.942
1.605079364,245.519
1.607981858,242.699
1.610884353,239.912
1.613786847,238.53
1.616689341,235.79
1.619591836,234.432
1.622494330,233.082
1.625396824,231.739
1.628299319,231.739
1.631201813,230.405
1.634104307,230.405
1.637006802,230.405
1.639909296,230.405
1.642811790,230.405
1.645714285,230.405
1.648616779,230.405
1.651519273,231.739
1.654421768,231.739
1.657324262,231.739
1.660226756,231.739
1.663129251,231.739
1.666031745,233.082
1.668934239,233.082
1.671836734,233.082
1.674739228,233.082
1.677641722,233.082
1.680544217,234.432
1.683446711,234.432
1.686349205,234.432
1.689251700,234.432
1.692154194,235.79
1.695056688,235.79
1.697959183,235.79
1.700861677,235.79
1.703764171,235.79
1.706666666,235.79
1.709569160,235.79
1.712471654,235.79
1.715374149,237.156
1.718276643,237.156
1.721179137,237.156
1.724081632,237.156
